PFI,UFI,FTYPE_CODE,NAME,NFEAT_ID,NUNIQ_LOC,STATE,FQID,CRDATE_PFI,SUPER_PFI,CRDATE_UFI,x_centroid,y_centroid
4.16062e+06,5.27929e+07,locality,VITE VITE,1608,VITE VITE,VIC,4897,2002-01-14,0,2017-04-03,143.14491147381338,-37.860128515534974
4.1606e+06,5.27929e+07,locality,WALLINDUC,808,WALLINDUC,VIC,4712,2002-01-14,0,2017-04-03,143.51913784782616,-37.872618547222963
4.16008e+06,5.09918e+07,locality,FINGAL,332,FINGAL,VIC,4712,2002-01-14,0,2016-07-06,144.85461914482019,-38.416575765362111
4.16008e+06,5.09918e+07,locality,BOONAH,158,BOONAH,VIC,4712,2002-01-14,0,2016-07-06,143.97971010308285,-38.428723128768254
4.1606e+06,5.27929e+07,locality,MOUNT BUTE,12529,MOUNT BUTE,VIC,4897,2002-01-14,0,2017-04-03,143.40915545271827,-37.877162129298334
4.16057e+06,5.27929e+07,locality,DERRINALLUM,1188,DERRINALLUM,VIC,4897,2002-01-14,0,2017-04-03,143.18213394347299,-37.961963413151778
4.16051e+06,5.27929e+07,locality,CARAMUT,12532,CARAMUT,VIC,4897,2002-01-14,0,2017-04-03,142.52191392631511,-37.952320371977336
4.16047e+06,5.27929e+07,locality,HEXHAM,12538,HEXHAM,VIC,4897,2002-01-14,0,2017-04-03,142.67963973276900,-37.982984822159040
4.16049e+06,5.27929e+07,locality,DARLINGTON,12536,DARLINGTON,VIC,4897,2002-01-14,0,2017-04-03,143.03021603281493,-37.987785916377611
4.16046e+06,5.27929e+07,locality,BERRYBANK,140,BERRYBANK,VIC,4712,2002-01-14,0,2017-04-03,143.49037941046006,-37.971275157323255
4.16005e+06,5.09918e+07,locality,IRREWILLIPE EAST,12652,IRREWILLIPE EAST,VIC,4897,2002-01-14,0,2016-07-06,143.48519604209656,-38.430831520555508
4.16047e+06,5.27929e+07,locality,PURDEET,12537,PURDEET,VIC,4897,2002-01-14,0,2017-04-03,142.39638376946260,-37.934748720339840
4.16045e+06,5.27929e+07,locality,MINHAMITE,12541,MINHAMITE,VIC,4897,2002-01-14,0,2017-04-03,142.33676139752427,-37.987643513774763
4.16042e+06,5.27929e+07,locality,MORTLAKE,1424,MORTLAKE,VIC,4897,2002-01-14,0,2017-04-03,142.80891366996934,-38.057735267853673
4.16006e+06,5.09919e+07,locality,SHOREHAM,703,SHOREHAM,VIC,4712,2002-01-14,0,2016-07-06,145.03252291099622,-38.421586608017911
4.16006e+06,5.09919e+07,locality,BARONGAROOK WEST,12653,BARONGAROOK WEST,VIC,4897,2002-01-14,0,2016-07-06,143.54567581712513,-38.432136033554414
4.16006e+06,5.09919e+07,locality,BARONGAROOK,101,BARONGAROOK,VIC,4712,2002-01-14,0,2016-07-06,143.61548749121118,-38.428246532559989
4.16039e+06,5.27929e+07,locality,MINJAH,12548,MINJAH,VIC,4897,2002-01-14,0,2017-04-03,142.46840764020152,-38.049811152418151
4.16006e+06,5.09919e+07,locality,POINT LEO,641,POINT LEO,VIC,4712,2002-01-14,0,2016-07-06,145.06956997819242,-38.415214253322695
4.16036e+06,5.27929e+07,locality,BOOKAAR,12552,BOOKAAR,VIC,4897,2002-01-14,0,2017-04-03,143.09265964867484,-38.116655815167007
9.91062e+06,5.09919e+07,locality,BAROMI,12973,BAROMI,VIC,4897,2002-01-30,0,2016-07-06,146.17751600813543,-38.403051822981695
4.16006e+06,5.09919e+07,locality,ST ANDREWS BEACH,728,ST ANDREWS BEACH,VIC,4712,2002-01-14,0,2016-07-06,144.83111710904765,-38.420022268663686
4.16007e+06,5.09919e+07,locality,BUNGADOR,12655,BUNGADOR,VIC,4897,2002-01-14,0,2016-07-06,143.32888284820129,-38.425534867434187
4.16007e+06,5.09919e+07,locality,CORINELLA,250,CORINELLA,VIC,4712,2002-01-14,0,2016-07-06,145.46622109340677,-38.423764077924119
4.16035e+06,5.27929e+07,locality,KOLORA,12556,KOLORA,VIC,4897,2002-01-14,0,2017-04-03,142.91683880573845,-38.123966901208163
4.16005e+06,5.09919e+07,locality,TENBY POINT,768,TENBY POINT,VIC,4712,2002-01-14,0,2016-07-06,145.47486553601044,-38.414058331122128
4.16034e+06,5.27929e+07,locality,WOOLSTHORPE,1649,WOOLSTHORPE,VIC,4897,2002-01-14,0,2017-04-03,142.46314891941861,-38.148124985888884
4.16033e+06,5.27929e+07,locality,GLENORMISTON NORTH,12564,GLENORMISTON NORTH,VIC,4897,2002-01-14,0,2017-04-03,142.99019111838018,-38.139371768374993
4.16029e+06,5.27929e+07,locality,GLENORMISTON SOUTH,12567,GLENORMISTON SOUTH,VIC,4897,2002-01-14,0,2017-04-03,142.96462628469766,-38.164554086614643
4.16027e+06,5.27929e+07,locality,FRANKSTON SOUTH,343,FRANKSTON SOUTH,VIC,4712,2002-01-14,0,2017-04-03,145.12954467951087,-38.176490020285279
4.16028e+06,5.27929e+07,locality,MOUNT ELIZA,559,MOUNT ELIZA,VIC,4712,2002-01-14,0,2017-04-03,145.09290237733362,-38.195046799667161
4.16025e+06,5.27929e+07,locality,BOORCAN,1112,BOORCAN,VIC,4897,2002-01-14,0,2017-04-03,143.01571890582420,-38.227555813062246
4.16017e+06,5.09917e+07,locality,TYRENDARRA EAST,12601,TYRENDARRA EAST,VIC,4897,2002-01-14,0,2016-07-06,141.89538566584861,-38.250166136845685
4.16017e+06,5.09917e+07,locality,WARNCOORT,818,WARNCOORT,VIC,4712,2002-01-14,0,2016-07-06,143.71529074223770,-38.318461957270102
4.16017e+06,5.09917e+07,locality,CORUNNUN,12603,CORUNNUN,VIC,4897,2002-01-14,0,2016-07-06,143.48879945538005,-38.282586766331590
4.16017e+06,5.09917e+07,locality,TUERONG,791,TUERONG,VIC,4712,2002-01-14,0,2016-07-06,145.09675837929277,-38.298729208070050
4.16018e+06,5.09917e+07,locality,BOSTOCKS CREEK,12604,BOSTOCKS CREEK,VIC,4897,2002-01-14,0,2016-07-06,143.12635925042068,-38.302586892594555
4.16018e+06,5.09917e+07,locality,HASTINGS,390,HASTINGS,VIC,4712,2002-01-14,0,2016-07-06,145.18505283890897,-38.296956244397741
4.16018e+06,5.09917e+07,locality,POMBORNEIT EAST,12605,POMBORNEIT EAST,VIC,4897,2002-01-14,0,2016-07-06,143.39664078255365,-38.291453274316559
9.91057e+06,5.09917e+07,locality,FLAMINGO BEACH,12935,FLAMINGO BEACH,VIC,4897,2002-01-30,0,2016-07-06,147.31378962956418,-38.269945051078658
4.16018e+06,5.09917e+07,locality,COROROOKE,12607,COROROOKE,VIC,4897,2002-01-14,0,2016-07-06,143.52820987706761,-38.296366571083702
4.16017e+06,5.09917e+07,locality,FRENCH ISLAND,344,FRENCH ISLAND,VIC,4712,2002-01-14,0,2016-07-06,145.36454142619718,-38.349471106317267
4.16023e+06,5.27929e+07,locality,FRAMLINGHAM EAST,12580,FRAMLINGHAM EAST,VIC,4897,2002-01-14,0,2017-04-03,142.71198690633241,-38.200656406911136
4.16021e+06,5.27929e+07,locality,NOORAT EAST,12585,NOORAT EAST,VIC,4897,2002-01-14,0,2017-04-03,142.97753645559311,-38.201413644332213
4.16022e+06,5.27929e+07,locality,TERANG,1580,TERANG,VIC,4897,2002-01-14,0,2017-04-03,142.87881943361919,-38.238666954278301
4.16021e+06,5.27929e+07,locality,FRAMLINGHAM,12593,FRAMLINGHAM,VIC,4897,2002-01-14,0,2017-04-03,142.69395159205186,-38.260513756005714
4.16021e+06,5.27929e+07,locality,PURNIM,12594,PURNIM,VIC,4897,2002-01-14,0,2017-04-03,142.62051607607395,-38.270818981833386
4.16021e+06,5.27929e+07,locality,GARVOC,1242,GARVOC,VIC,4897,2002-01-14,0,2017-04-03,142.80079939805074,-38.290460246842585
4.16017e+06,5.27929e+07,locality,COBRICO,12602,COBRICO,VIC,4897,2002-01-14,0,2017-04-03,143.01701052612736,-38.291188956931634
4.16016e+06,5.27929e+07,locality,DIXIE,12609,DIXIE,VIC,4897,2002-01-14,0,2017-04-03,142.93006627679486,-38.305544137947408
4.16016e+06,5.27929e+07,locality,COBDEN,1157,COBDEN,VIC,4897,2002-01-14,0,2017-04-03,143.08886546470029,-38.338464829067895
4.16016e+06,5.27929e+07,locality,PANMURE,1474,PANMURE,VIC,4897,2002-01-14,0,2017-04-03,142.72232433970424,-38.331665274051453
4.16014e+06,5.27929e+07,locality,PURNIM WEST,12617,PURNIM WEST,VIC,4897,2002-01-14,0,2017-04-03,142.55453293760189,-38.296692428553385
4.16014e+06,5.27929e+07,locality,NALANGIL,12618,NALANGIL,VIC,4897,2002-01-14,0,2017-04-03,143.45955369235423,-38.322434009222384
4.16018e+06,5.09917e+07,locality,KOALLAH,12608,KOALLAH,VIC,4897,2002-01-14,0,2016-07-06,143.23898019782689,-38.292204705343089
4.16015e+06,5.09917e+07,locality,PORT FAIRY,1493,PORT FAIRY,VIC,4897,2002-01-14,0,2016-07-06,142.17989931512054,-38.335246746995139
4.16015e+06,5.09917e+07,locality,POMBORNEIT,1491,POMBORNEIT,VIC,4897,2002-01-14,0,2016-07-06,143.28833267520747,-38.292226642065728
4.16012e+06,5.27929e+07,locality,CUDGEE,12636,CUDGEE,VIC,4897,2002-01-14,0,2017-04-03,142.65506439126287,-38.340329356795479
4.16016e+06,5.09917e+07,locality,TESBURY,12610,TESBURY,VIC,4897,2002-01-14,0,2016-07-06,143.16676958905322,-38.290528554651367
4.16015e+06,5.27929e+07,locality,STONYFORD,12620,STONYFORD,VIC,4897,2002-01-14,0,2017-04-03,143.30742162951907,-38.330868192194757
4.16012e+06,5.27929e+07,locality,ILLOWA,1294,ILLOWA,VIC,4897,2002-01-14,0,2017-04-03,142.39890101681650,-38.336226230199713
4.16013e+06,5.27929e+07,locality,WANGOOM,12623,WANGOOM,VIC,4897,2002-01-14,0,2017-04-03,142.58205528771995,-38.331281657277621
4.16018e+06,5.09917e+07,locality,MAILORS FLAT,18465,MAILORS FLAT,VIC,4897,2002-01-14,0,2016-07-06,142.46479120019944,-38.288025686911077
4.16013e+06,5.27929e+07,locality,WOODFORD,12625,WOODFORD,VIC,4897,2002-01-14,0,2017-04-03,142.48211278488824,-38.315955617888861
4.16013e+06,5.27929e+07,locality,TAROON,12627,TAROON,VIC,4897,2002-01-14,0,2017-04-03,142.87016539952066,-38.330733261060757
4.16011e+06,5.27929e+07,locality,BUSHFIELD,12633,BUSHFIELD,VIC,4897,2002-01-14,0,2017-04-03,142.51695404056588,-38.325055196743939
4.16012e+06,5.27929e+07,locality,PIRRON YALLOCK,1489,PIRRON YALLOCK,VIC,4897,2002-01-14,0,2017-04-03,143.41879059949562,-38.353182038832450
4.16016e+06,5.09917e+07,locality,YARPTURK,12611,YARPTURK,VIC,4897,2002-01-14,0,2016-07-06,142.43316698639239,-38.286071023603185
4.16016e+06,5.09917e+07,locality,SOUTHERN CROSS,12612,SOUTHERN CROSS,VIC,4897,2002-01-14,0,2016-07-06,142.40604287174196,-38.287380836395137
4.16016e+06,5.09917e+07,locality,BOLWARRA,12613,BOLWARRA,VIC,4897,2002-01-14,0,2016-07-06,141.61158621490642,-38.279953536043635
9.91058e+06,5.09917e+07,locality,CHURCHILL,3282,CHURCHILL,VIC,4897,2002-01-30,0,2016-07-06,146.42324881616884,-38.316340890612061
4.16017e+06,5.09917e+07,locality,WINCHELSEA SOUTH,848,WINCHELSEA SOUTH,VIC,4712,2002-01-14,0,2016-07-06,143.98914619015213,-38.324614482840119
9.91058e+06,5.09917e+07,locality,HAZELWOOD SOUTH,12943,HAZELWOOD SOUTH,VIC,4897,2002-01-30,0,2016-07-06,146.46189707716809,-38.317926017531740
9.91059e+06,5.09917e+07,locality,GLOMAR BEACH,12944,GLOMAR BEACH,VIC,4897,2002-01-30,0,2016-07-06,147.27904698907682,-38.298692306423838
4.16017e+06,5.09917e+07,locality,TANDAROOK,12614,TANDAROOK,VIC,4897,2002-01-14,0,2016-07-06,143.19331420194311,-38.312201772603245
4.16015e+06,5.09917e+07,locality,PORTSEA,648,PORTSEA,VIC,4712,2002-01-14,0,2016-07-06,144.69989753248652,-38.322739161417843
1.38571e+07,5.09893e+07,locality,CANNAWIGARA (SA),18326,CANNAWIGARA (SA),SA,5734,2009-05-14,0,2016-07-06,140.64958559747726,-36.267560417652490
1.33157e+07,5.09893e+07,locality,YOWRIE (NSW),22412,YOWRIE (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.74453841608565,-36.314990175579254
1.33158e+07,5.09893e+07,locality,COOTRALANTRA (NSW),22413,COOTRALANTRA (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.85611907980538,-36.287652587676178
1.53058e+07,5.09893e+07,locality,NAROOMA (NSW),37118,NAROOMA (NSW),NSW,5817,2011-06-23,0,2016-07-06,149.98565201295389,-36.222171041964209
9.97175e+06,5.09893e+07,locality,GUNDOWRING,13065,GUNDOWRING,VIC,4712,2002-02-25,0,2016-07-06,147.07195940349686,-36.376161641520490
9.97174e+06,5.09893e+07,locality,SANDY CREEK,8711,SANDY CREEK,VIC,4712,2002-02-25,0,2016-07-06,147.12126190633398,-36.362046621078775
1.20158e+07,5.09893e+07,locality,BIGGARA,13067,BIGGARA,VIC,4712,2007-05-02,9.97175e+06,2016-07-06,147.99439322139412,-36.356785661672895
4.16183e+06,5.09893e+07,locality,WOOSANG,11939,WOOSANG,VIC,4897,2002-01-14,0,2016-07-06,143.47319189265124,-36.326982050484091
1.33158e+07,5.09893e+07,locality,GEEHI (NSW),15009,GEEHI (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.24807801933034,-36.345727216123024
1.33158e+07,5.09893e+07,locality,TINPOT (NSW),22414,TINPOT (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.89802822265600,-36.237899006799459
1.33158e+07,5.09893e+07,locality,POLO FLAT (NSW),22415,POLO FLAT (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.15092428935631,-36.231604111324565
9.91033e+06,5.09893e+07,locality,SHEPPARTON NORTH,12744,SHEPPARTON NORTH,VIC,4897,2002-01-30,0,2016-07-06,145.39048333752683,-36.319474787791783
4.16183e+06,5.09893e+07,locality,TIMMERING,11941,TIMMERING,VIC,4897,2002-01-14,0,2016-07-06,144.87805577512967,-36.347837731468161
4.16183e+06,5.09893e+07,locality,FAIRY DELL (ROCHESTER),12745,FAIRY DELL,VIC,4897,2002-01-14,0,2016-07-06,144.73245683456588,-36.324065989484019
9.91033e+06,5.09893e+07,locality,MOOROOPNA NORTH,12746,MOOROOPNA NORTH,VIC,4897,2002-01-30,0,2016-07-06,145.31146667619026,-36.324898669562771
9.91033e+06,5.09893e+07,locality,WANGANDARY,12747,WANGANDARY,VIC,4897,2002-01-30,0,2016-07-06,146.22666622735181,-36.325287258735912
9.91033e+06,5.09893e+07,locality,PINE LODGE,1486,PINE LODGE,VIC,4897,2002-01-30,0,2016-07-06,145.54779036996393,-36.355173694030952
9.91034e+06,5.09893e+07,locality,DOOKIE,1198,DOOKIE,VIC,4897,2002-01-30,0,2016-07-06,145.70739325265882,-36.325156850654466
1.03769e+07,5.09893e+07,locality,MOUNT BRUNO,14315,MOUNT BRUNO,VIC,5252,2004-01-29,0,2016-07-06,146.15643519496686,-36.320645757599202
9.91034e+06,5.09893e+07,locality,BOXWOOD,12748,BOXWOOD,VIC,4897,2002-01-30,0,2016-07-06,145.80673711042735,-36.324645974667661
4.1617e+06,5.09896e+07,locality,GOROKE,1263,GOROKE,VIC,4897,2002-01-14,0,2016-07-06,141.48886381602290,-36.671446488767181
4.1617e+06,5.09896e+07,locality,ST ARNAUD EAST,12025,ST ARNAUD EAST,VIC,4897,2002-01-14,0,2016-07-06,143.32480302015344,-36.627140151379535
1.33158e+07,5.09896e+07,locality,MUMBULLA MOUNTAIN (NSW),22449,MUMBULLA MOUNTAIN (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.89064242740710,-36.535562305349117
1.33158e+07,5.09896e+07,locality,PILOT WILDERNESS (NSW),15015,PILOT WILDERNESS (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.20848282216991,-36.678122588709421
4.16171e+06,5.09896e+07,locality,NURCOUNG,12026,NURCOUNG,VIC,4897,2002-01-14,0,2016-07-06,141.67683586527195,-36.621061106494963
4.16171e+06,5.09896e+07,locality,YORK PLAINS,12027,YORK PLAINS,VIC,4897,2002-01-14,0,2016-07-06,142.91662241166583,-36.587407172414373
1.33158e+07,5.09896e+07,locality,STEEPLE FLAT (NSW),22450,STEEPLE FLAT (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.36921352969031,-36.578972658836534
4.16171e+06,5.09896e+07,locality,KOOREH,12030,KOOREH,VIC,4897,2002-01-14,0,2016-07-06,143.40283390166820,-36.649588779238435
4.16171e+06,5.09896e+07,locality,BRIDGEWATER ON LODDON,11383,BRIDGEWATER ON LODDON,VIC,4897,2002-01-14,0,2016-07-06,143.94077272000857,-36.603585479598443
1.33158e+07,5.09896e+07,locality,INGEBIRAH (NSW),15016,INGEBIRAH (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.52768870918223,-36.633838855767920
1.33158e+07,5.09896e+07,locality,NUMBLA VALE (NSW),22452,NUMBLA VALE (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.79566250165257,-36.618945301353747
4.16171e+06,5.09896e+07,locality,BURKES FLAT,12032,BURKES FLAT,VIC,4897,2002-01-14,0,2016-07-06,143.56046435453842,-36.639638638287195
1.33158e+07,5.09896e+07,locality,CUTTAGEE (NSW),22453,CUTTAGEE (NSW),NSW,5684,2008-07-17,0,2016-07-06,150.03731460123151,-36.504096946419935
1.33158e+07,5.09896e+07,locality,BARRAGGA BAY (NSW),22454,BARRAGGA BAY (NSW),NSW,5684,2008-07-17,0,2016-07-06,150.05217903432211,-36.505906285657133
9.9718e+06,5.09896e+07,locality,CORAL BANK,13096,CORAL BANK,VIC,4712,2002-02-25,0,2016-07-06,147.10834576710607,-36.619091960964397
4.16171e+06,5.09896e+07,locality,BOHO,12031,BOHO,VIC,4897,2002-01-14,0,2016-07-06,145.78360409735393,-36.679333182556071
4.16172e+06,5.09896e+07,locality,MOGLONEMBY,12035,MOGLONEMBY,VIC,4897,2002-01-14,0,2016-07-06,145.54222158114507,-36.658057464994933
4.16172e+06,5.09896e+07,locality,RHEOLA,12033,RHEOLA,VIC,4897,2002-01-14,0,2016-07-06,143.70251491289437,-36.653177331631618
1.33158e+07,5.09896e+07,locality,PAUPONG (NSW),22455,PAUPONG (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.67342154924793,-36.650672905666035
4.16172e+06,5.09896e+07,locality,GRAYS BRIDGE,12034,GRAYS BRIDGE,VIC,4897,2002-01-14,0,2016-07-06,142.89978482101074,-36.618383411500730
4.16169e+06,5.09896e+07,locality,MOLYULLAH,12036,MOLYULLAH,VIC,4897,2002-01-14,0,2016-07-06,146.15443692943080,-36.675189958296251
1.15808e+07,5.09896e+07,locality,RIGGS CREEK,8583,RIGGS CREEK,VIC,5449,2004-12-01,0,2016-07-06,145.59374283860203,-36.652777419388158
4.16145e+06,5.099e+07,locality,DEEP LEAD,1184,DEEP LEAD,VIC,4897,2002-01-14,0,2016-07-06,142.71109195106666,-37.000020717592434
4.16145e+06,5.099e+07,locality,LEDCOURT,12200,LEDCOURT,VIC,4897,2002-01-14,0,2016-07-06,142.55418200137740,-36.984889103634920
1.33159e+07,5.099e+07,locality,MERIMBULA (NSW),22514,MERIMBULA (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.89806574099515,-36.892722024102895
4.16145e+06,5.099e+07,locality,TOOBORAC,1585,TOOBORAC,VIC,4897,2002-01-14,0,2016-07-06,144.79377155387985,-37.045001687620498
4.16145e+06,5.099e+07,locality,BARWITE,12201,BARWITE,VIC,4897,2002-01-14,0,2016-07-06,146.21673472160788,-37.011024267077779
4.16146e+06,5.099e+07,locality,FRENCHMANS,12203,FRENCHMANS,VIC,4897,2002-01-14,0,2016-07-06,143.20476302436748,-37.005449376743009
1.33159e+07,5.099e+07,locality,MIRADOR (NSW),27249,MIRADOR (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.92076243746413,-36.877356087780647
1.38571e+07,5.099e+07,locality,NARACOORTE (SA),18351,NARACOORTE (SA),SA,5734,2009-05-14,0,2016-07-06,140.74309295507987,-36.946536351357658
1.38571e+07,5.099e+07,locality,STEWART RANGE (SA),18352,STEWART RANGE (SA),SA,5734,2009-05-14,0,2016-07-06,140.58229434389943,-36.947487473660281
4.16146e+06,5.099e+07,locality,GERMANIA,12204,GERMANIA,VIC,4897,2002-01-14,0,2016-07-06,142.75854172204092,-36.976606836689768
4.16146e+06,5.099e+07,locality,ROSES GAP,12205,ROSES GAP,VIC,4897,2002-01-14,0,2016-07-06,142.45618371350193,-36.974197889827479
1.33159e+07,5.099e+07,locality,BERRAMBOOL (NSW),22515,BERRAMBOOL (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.90983545371870,-36.880394603768913
4.16146e+06,5.099e+07,locality,LANDSBOROUGH WEST,12207,LANDSBOROUGH WEST,VIC,4897,2002-01-14,0,2016-07-06,143.07008474772132,-37.009990658410509
4.16146e+06,5.099e+07,locality,JOEL JOEL,12208,JOEL JOEL,VIC,4897,2002-01-14,0,2016-07-06,142.99083143364604,-37.014808275668969
1.33157e+07,5.0989e+07,locality,PROVIDENCE PORTAL (NSW),22381,PROVIDENCE PORTAL (NSW),NSW,5684,2008-07-17,0,2016-07-06,148.61525411173548,-35.949749887818008
4.16193e+06,5.0989e+07,locality,BIRCHIP WEST,11882,BIRCHIP WEST,VIC,4897,2002-01-14,0,2016-07-06,142.81836874926290,-36.013273389098266
4.16192e+06,5.0989e+07,locality,WYCHEPROOF,1654,WYCHEPROOF,VIC,4897,2002-01-14,0,2016-07-06,143.23236327764394,-36.056580437279443
1.33157e+07,5.0989e+07,locality,WELAREGANG (NSW),14987,WELAREGANG (NSW),NSW,5684,2008-07-17,0,2016-07-06,147.96470325265580,-36.011370443842623
1.32655e+07,5.0989e+07,locality,JERUK,26865,JERUK,VIC,5649,2007-11-13,0,2016-07-06,143.42637705207196,-36.013760784749742
9.91027e+06,5.0989e+07,locality,YARRAWONGA,1665,YARRAWONGA,VIC,4897,2002-01-30,0,2016-07-06,146.00186575020919,-36.037067185935634
1.33157e+07,5.0989e+07,locality,ETTAMOGAH (NSW),14988,ETTAMOGAH (NSW),NSW,5684,2008-07-17,0,2016-07-06,146.95620540585509,-36.002414437465788
9.97169e+06,5.0989e+07,locality,PINE MOUNTAIN,13033,PINE MOUNTAIN,VIC,4712,2002-02-25,0,2016-07-06,147.83309614077527,-36.012045146246841
9.91028e+06,5.0989e+07,locality,WAAIA,1609,WAAIA,VIC,4897,2002-01-30,0,2016-07-06,145.31115303327323,-36.044389162719789
9.91028e+06,5.0989e+07,locality,KATAMATITE EAST,12707,KATAMATITE EAST,VIC,4897,2002-01-30,0,2016-07-06,145.75273029524743,-36.037343146824227
9.91028e+06,5.0989e+07,locality,KATAMATITE,1313,KATAMATITE,VIC,4897,2002-01-30,0,2016-07-06,145.69201927571208,-36.075425892842986
4.16192e+06,5.0989e+07,locality,BUNGULUKE,11884,BUNGULUKE,VIC,4897,2002-01-14,0,2016-07-06,143.36356100233692,-36.056055603977249
1.3857e+07,5.0989e+07,locality,MCCALLUM (SA),18319,MCCALLUM (SA),SA,5734,2009-05-14,0,2016-07-06,140.66641141180773,-35.979886570521444
9.91027e+06,5.0989e+07,locality,NATHALIA,1445,NATHALIA,VIC,4897,2002-01-30,0,2016-07-06,145.19540275788455,-36.057504598864661
9.91027e+06,5.0989e+07,locality,BOOSEY,12705,BOOSEY,VIC,4897,2002-01-30,0,2016-07-06,145.79170593836687,-36.050569116629006
9.91027e+06,5.0989e+07,locality,MUCKATAH,12706,MUCKATAH,VIC,4897,2002-01-30,0,2016-07-06,145.65112374259076,-36.003161862608238
9.91034e+06,5.09893e+07,locality,DEVENISH,1190,DEVENISH,VIC,4897,2002-01-30,0,2016-07-06,145.89873256861921,-36.333535667999080
4.16184e+06,5.09893e+07,locality,BEARS LAGOON,5040,BEARS LAGOON,VIC,4897,2002-01-14,0,2016-07-06,143.95139442887969,-36.331669543329376
9.97175e+06,5.09893e+07,locality,KERGUNYAH,13066,KERGUNYAH,VIC,4712,2002-02-25,0,2016-07-06,146.99338441630840,-36.352411037657653
9.91034e+06,5.09893e+07,locality,BUNGEET WEST,12749,BUNGEET WEST,VIC,4897,2002-01-30,0,2016-07-06,146.00068690376591,-36.340067565143137
9.91034e+06,5.09893e+07,locality,THOONA,11323,THOONA,VIC,4897,2002-01-30,0,2016-07-06,146.07719908547284,-36.344709685534475
1.33158e+07,5.09893e+07,locality,CARLAMINDA (NSW),22416,CARLAMINDA (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.30927637359329,-36.285330543384333
1.33158e+07,5.09893e+07,locality,TUROSS (NSW),22417,TUROSS (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.47342327067631,-36.275691193238167
4.16184e+06,5.09893e+07,locality,POMPAPIEL,11943,POMPAPIEL,VIC,4897,2002-01-14,0,2016-07-06,144.08202582701520,-36.368850932788241
4.16184e+06,5.09893e+07,locality,WOOLSHED FLAT,11944,WOOLSHED FLAT,VIC,4897,2002-01-14,0,2016-07-06,143.65947108282288,-36.327497192156855
4.16184e+06,5.09893e+07,locality,BOOLITE,11945,BOOLITE,VIC,4897,2002-01-14,0,2016-07-06,142.67924018309850,-36.341973899449421
4.16184e+06,5.09893e+07,locality,GIL GIL,11946,GIL GIL,VIC,4897,2002-01-14,0,2016-07-06,143.04083219229466,-36.321670458607962
1.33158e+07,5.09893e+07,locality,PINE VALLEY (NSW),22418,PINE VALLEY (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.06253254350804,-36.249169295005707
1.17986e+07,5.09893e+07,locality,ROCHESTER,1514,ROCHESTER,VIC,4897,2006-07-25,4.16183e+06,2016-07-06,144.68047380709694,-36.361380452044251
4.16184e+06,5.09893e+07,locality,MILLOO,11947,MILLOO,VIC,4897,2002-01-14,0,2016-07-06,144.37708294495681,-36.355932774744943
4.16169e+06,5.09896e+07,locality,BAGSHOT,1077,BAGSHOT,VIC,4897,2002-01-14,0,2016-07-06,144.39333606055069,-36.652707428778839
9.97181e+06,5.09896e+07,locality,HAVILAH,13098,HAVILAH,VIC,4712,2002-02-25,0,2016-07-06,146.89428884540465,-36.620065346713623
1.17986e+07,5.09896e+07,locality,MUSKERRY,12054,MUSKERRY,VIC,4897,2006-07-25,4.16167e+06,2016-07-06,144.58323346793202,-36.689109856931395
9.9718e+06,5.09896e+07,locality,TAWONGA,11321,TAWONGA,VIC,4712,2002-02-25,0,2016-07-06,147.20072940842769,-36.685426278623751
4.16169e+06,5.09896e+07,locality,HUNTLY,12040,HUNTLY,VIC,4897,2002-01-14,0,2016-07-06,144.32418985264803,-36.656460428904879
1.33158e+07,5.09896e+07,locality,BUNGARBY (NSW),15017,BUNGARBY (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.02633200944149,-36.689255681513984
4.16169e+06,5.09896e+07,locality,MOLKA,12042,MOLKA,VIC,4897,2002-01-14,0,2016-07-06,145.40913976010620,-36.675478453295163
1.33158e+07,5.09896e+07,locality,BEMBOKA (NSW),22456,BEMBOKA (NSW),NSW,5684,2008-07-17,0,2016-07-06,149.56347061626713,-36.605232183242641
4.16168e+06,5.09896e+07,locality,WHIPSTICK,12037,WHIPSTICK,VIC,4897,2002-01-14,0,2016-07-06,144.26905195991509,-36.650366093456519
4.16168e+06,5.09896e+07,locality,WOODVALE,12038,WOODVALE,VIC,4897,2002-01-14,0,2016-07-06,144.19551432818005,-36.652719116820627
